VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,rate_code_name,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,payment_type_name,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-01T01:10:43,2016-03-01T01:12:09,1,0.1,Standard rate,40.74451065,-73.99443817,40.74412918,-73.99178314,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T04:20:18,2016-03-01T04:21:35,2,0.2,Standard rate,40.74533081,-73.9050293,40.74589157,-73.90222931,No charge,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T01:30:23,2016-03-01T01:32:15,1,2.1,Standard rate,40.74914169,-73.99568176,40.75020981,-73.99498749,No charge,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T04:44:04,2016-03-01T04:45:23,1,0.25,Standard rate,40.77788162,-73.97952271,40.78253937,-73.97875977,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T00:08:19,2016-03-01T00:08:19,1,0,Standard rate,40.7565918,-73.98923492,0,0,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T01:08:27,2016-03-01T01:11:40,1,0.2,Standard rate,40.76439667,-73.97688293,40.76247406,-73.97275543,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T03:02:53,2016-03-01T03:04:31,2,0.2,Standard rate,40.76345444,-73.98925018,40.76073837,-73.9901123,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T03:07:28,2016-03-01T03:08:44,1,0.1,Standard rate,40.74412155,-73.99591064,40.74339676,-73.99624634,Credit card,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T05:47:37,2016-03-01T05:48:15,1,0.27,Standard rate,40.77376175,-73.95766449,40.77687836,-73.95548248,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T00:58:05,2016-03-01T00:59:09,1,0.1,Standard rate,40.67847061,-73.97330475,40.67918015,-73.97381592,Dispute,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T03:37:00,2016-03-01T03:38:40,1,0.1,Standard rate,40.75437546,-73.99223328,40.7565155,-73.99003601,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T00:04:45,2016-03-01T00:05:34,1,0.2,Standard rate,40.75617599,-73.98454285,40.75793076,-73.98911285,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T05:45:38,2016-03-01T05:46:58,2,0.18,Standard rate,40.79947662,-73.94727325,40.79763031,-73.94869232,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:19:04,2016-03-01T00:19:53,2,0.3,Standard rate,40.73285294,-74.00004578,40.73951721,-73.99520111,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T02:06:06,2016-03-01T02:07:17,5,0.28,Standard rate,40.7640419,-73.98838043,40.76042938,-73.98964691,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T01:28:50,2016-03-01T01:30:23,3,0.3,Standard rate,40.69225311,-73.98735809,40.6961441,-73.98720551,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T01:57:26,2016-03-01T01:58:21,1,0.1,Standard rate,40.76284027,-73.98226929,40.76042938,-73.98335266,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T01:50:32,2016-03-01T02:18:08,2,0.2,Standard rate,40.75843811,-73.96600342,40.74808884,-73.94741058,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T02:18:44,2016-03-01T02:19:53,1,0.3,Standard rate,40.69795227,-73.92604065,40.69520187,-73.9234848,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T05:12:40,2016-03-01T05:13:25,1,0.29,Standard rate,40.77746964,-73.94606781,40.77884293,-73.95173645,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T00:16:45,2016-03-01T00:18:14,1,0,Standard rate,40.75154114,-73.94527435,40.75154114,-73.94527435,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T05:19:03,2016-03-01T05:20:31,1,0,Standard rate,40.7938385,-73.9402771,40.79363632,-73.94052887,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T05:17:18,2016-03-01T05:19:14,1,2.2,Standard rate,40.74296951,-74.00173187,40.74291992,-74.00171661,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:22:18,2016-03-01T00:23:30,1,0.18,Standard rate,40.80005646,-73.95863342,40.79564667,-73.9618454,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T03:49:45,2016-03-01T03:50:41,1,0.23,Standard rate,40.76789093,-73.98596191,40.76952744,-73.98945618,Credit card,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T03:58:53,2016-03-01T04:00:15,3,0.2,Standard rate,40.80458832,-73.95523834,40.80747604,-73.953125,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T05:24:11,2016-03-01T05:25:15,1,0.2,Standard rate,40.72105026,-73.98931122,40.71991348,-73.98851776,No charge,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T03:17:55,2016-03-01T03:19:02,1,0.3,Standard rate,40.65751266,-73.96026611,40.65317154,-73.95935059,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T05:56:24,2016-03-01T05:57:24,1,0.3,Standard rate,40.7610817,-73.95743561,40.76342392,-73.95387268,Credit card,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T01:37:37,2016-03-01T01:38:33,1,0.3,Standard rate,40.7355423,-74.00171661,40.73141479,-74.00299835,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T01:33:20,2016-03-01T01:34:51,1,0.19,Standard rate,40.62994003,-73.9280014,40.6327095,-73.92832947,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T04:12:06,2016-03-01T04:12:53,2,0.16,Standard rate,40.82128906,-73.94612122,40.82270813,-73.94928741,Credit card,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T04:44:22,2016-03-01T04:45:20,1,0.3,Standard rate,40.74403,-74.00673676,40.74843979,-74.00349426,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T01:15:23,2016-03-01T01:16:45,1,0.1,Standard rate,40.7930069,-73.94223785,40.79380417,-73.94515991,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T00:23:01,2016-03-01T00:23:54,1,0.1,Standard rate,40.79851913,-73.94145203,40.7990799,-73.93883514,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:07:13,2016-03-01T00:09:39,6,0.18,Standard rate,40.75582886,-73.9864502,40.75460052,-73.98361206,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T00:32:27,2016-03-01T00:33:55,1,0.9,Standard rate,0,0,0,0,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T05:29:27,2016-03-01T05:30:45,1,0.36,Standard rate,40.74763107,-73.88288116,40.74642944,-73.89031982,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T02:55:14,2016-03-01T02:56:13,1,0.1,Standard rate,40.72558975,-73.99204254,40.72705841,-73.991539,Cash,3,0.5,0.5,0,0,0.3,4.3
